Space ID,Room Location Area,Room Location,Room Location Section,Room Location Floor Suite,Room Base,Room Space,Room Type,Gender,Specialty Cd,Web Comments,Room Type Code,Short Name,Mandatory Meal Plan Flag
15753,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1302A,Warren A-1302A,Warren A-1302A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15755,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1303A,Warren A-1303A,Warren A-1303A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15756,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1303A,Warren A-1303A,Warren A-1303A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15759,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1304A,Warren A-1304A,Warren A-1304A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15758,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1304A,Warren A-1304A,Warren A-1304A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15761,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1305A,Warren A-1305A,Warren A-1305A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15762,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1305A,Warren A-1305A,Warren A-1305A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15764,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1306A,Warren A-1306A,Warren A-1306A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15765,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1306A,Warren A-1306A,Warren A-1306A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15767,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1307A,Warren A-1307A,Warren A-1307A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15768,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1307A,Warren A-1307A,Warren A-1307A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15771,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1308A,Warren A-1308A,Warren A-1308A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15770,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1308A,Warren A-1308A,Warren A-1308A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15773,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1309A,Warren A-1309A,Warren A-1309A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15774,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1309A,Warren A-1309A,Warren A-1309A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15777,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1310A,Warren A-1310A,Warren A-1310A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15776,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1310A,Warren A-1310A,Warren A-1310A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15779,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1311A,Warren A-1311A,Warren A-1311A-1,Dorm-Single,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,SB,Warren A,True
15782,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1313A,Warren A-1313A,Warren A-1313A-2,Dorm-Quad,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15781,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1313A,Warren A-1313A,Warren A-1313A-1,Dorm-Quad,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15784,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1313A,Warren A-1313A,Warren A-1313A-4,Dorm-Quad,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15783,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1313A,Warren A-1313A,Warren A-1313A-3,Dorm-Quad,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15786,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1314A,Warren A-1314A,Warren A-1314A-1,Dorm-Single,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,SB,Warren A,True
15789,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1315A,Warren A-1315A,Warren A-1315A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15788,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1315A,Warren A-1315A,Warren A-1315A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15791,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1316A,Warren A-1316A,Warren A-1316A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15792,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1316A,Warren A-1316A,Warren A-1316A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15794,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1317A,Warren A-1317A,Warren A-1317A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15795,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1317A,Warren A-1317A,Warren A-1317A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15798,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1318A,Warren A-1318A,Warren A-1318A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15797,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1318A,Warren A-1318A,Warren A-1318A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15800,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1319A,Warren A-1319A,Warren A-1319A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15801,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1319A,Warren A-1319A,Warren A-1319A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15804,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1320A,Warren A-1320A,Warren A-1320A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15803,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1320A,Warren A-1320A,Warren A-1320A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15807,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1321A,Warren A-1321A,Warren A-1321A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15806,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1321A,Warren A-1321A,Warren A-1321A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15809,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1322A,Warren A-1322A,Warren A-1322A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15810,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1322A,Warren A-1322A,Warren A-1322A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15813,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1323A,Warren A-1323A,Warren A-1323A-2,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15812,Large Residences,Warren Tower A -Fairfield,Warren A-13,Warren A-1323A,Warren A-1323A,Warren A-1323A-1,Dorm-Double,Female,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15819,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1402A,Warren A-1402A,Warren A-1402A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15820,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1402A,Warren A-1402A,Warren A-1402A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15822,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1403A,Warren A-1403A,Warren A-1403A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15823,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1403A,Warren A-1403A,Warren A-1403A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15826,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1404A,Warren A-1404A,Warren A-1404A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15825,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1404A,Warren A-1404A,Warren A-1404A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15828,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1405A,Warren A-1405A,Warren A-1405A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15829,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1405A,Warren A-1405A,Warren A-1405A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15832,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1406A,Warren A-1406A,Warren A-1406A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15831,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1406A,Warren A-1406A,Warren A-1406A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15834,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1407A,Warren A-1407A,Warren A-1407A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15835,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1407A,Warren A-1407A,Warren A-1407A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15838,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1408A,Warren A-1408A,Warren A-1408A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15837,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1408A,Warren A-1408A,Warren A-1408A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15841,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1409A,Warren A-1409A,Warren A-1409A-2,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
15840,Large Residences,Warren Tower A -Fairfield,Warren A-14,Warren A-1409A,Warren A-1409A,Warren A-1409A-1,Dorm-Double,Male,,http://www.bu.edu/housing/files/2015/04/Warren-Towers-Typical-Floor-Plan-A1.jpg,CB,Warren A,True
